Timestamp,Noise_Level,Collision,Waypoint_X,Waypoint_Y,Waypoint_Z,Noisy_Waypoint_X,Noisy_Waypoint_Y,Noisy_Waypoint_Z
2025-02-27 00:13:22,0.3,No,-107.5114517211914,68.72115325927734,0.0,-107.67375946044922,68.72799682617188,0.0
2025-02-27 00:13:23,0.3,No,-107.45573425292969,63.75077819824219,0.0,-107.26953887939453,63.98386764526367,0.0
2025-02-27 00:13:23,0.3,No,-107.40251159667969,59.002769470214844,0.0,-107.60249328613281,58.77792739868164,0.0
2025-02-27 00:13:24,0.3,No,-107.34420776367188,53.80115509033203,0.0,-107.15353393554688,53.51721954345703,0.0
2025-02-27 00:13:24,0.3,No,-107.28518676757812,48.5361328125,0.0,-107.42237854003906,48.36729049682617,0.0
2025-02-27 00:13:25,0.3,No,-107.22750091552734,43.38982009887695,0.0,-107.04759216308594,43.4150505065918,0.0
2025-02-27 00:13:25,0.3,No,-107.17169952392578,38.41206741333008,0.0,-107.18547821044922,38.644287109375,0.0
2025-02-27 00:13:26,0.3,No,-107.1182632446289,33.64472579956055,0.0,-107.40465545654297,33.3507080078125,0.0
2025-02-27 00:13:26,0.3,No,-107.0589599609375,28.35426902770996,0.0,-106.95231628417969,28.22722053527832,0.0
2025-02-27 00:13:27,0.3,No,-107.00148010253906,23.226354598999023,0.0,-106.70292663574219,23.400665283203125,0.0
2025-02-27 00:13:27,0.3,No,-101.91047668457031,26.429603576660156,0.0,-101.92485809326172,26.443321228027344,0.0
2025-02-27 00:13:28,0.3,No,-96.50599670410156,27.860021591186523,0.0,-96.23045349121094,28.11952018737793,0.0
2025-02-27 00:13:28,0.3,No,-91.04850006103516,27.931053161621094,0.0,-91.23072052001953,27.786136627197266,0.0
2025-02-27 00:13:29,0.3,No,-86.1841049194336,27.944570541381836,0.0,-86.19042205810547,27.888227462768555,0.0
2025-02-27 00:13:29,0.3,Yes,,,,,,
2025-02-27 00:13:29,0.3,Yes,,,,,,
2025-02-27 00:13:29,0.3,No,99.03173828125,49.00870895385742,0.0,99.01329803466797,48.96040725708008,0.0
2025-02-27 00:13:30,0.3,Yes,,,,,,
2025-02-27 00:13:30,0.3,Yes,,,,,,
2025-02-27 00:13:30,0.3,Yes,,,,,,
2025-02-27 00:13:30,0.3,Yes,,,,,,
2025-02-27 00:13:30,0.3,No,53.12527084350586,-60.91867446899414,0.0,53.36008834838867,-61.0802001953125,0.0
2025-02-27 00:13:30,0.3,No,68.83870697021484,-60.75908660888672,0.0,69.1184310913086,-60.89393615722656,0.0
2025-02-27 00:13:31,0.3,No,82.18030548095703,-56.93983459472656,0.0,81.98272705078125,-56.756072998046875,0.0
2025-02-27 00:13:31,0.3,No,92.63751220703125,-49.190181732177734,0.0,92.49292755126953,-48.89401626586914,0.0
2025-02-27 00:13:32,0.3,No,99.92800903320312,-38.122955322265625,0.0,99.95873260498047,-37.92830276489258,0.0
2025-02-27 00:13:33,0.3,No,102.9053726196289,-25.697956085205078,0.0,103.01185607910156,-25.705739974975586,0.0
2025-02-27 00:13:33,0.3,No,102.94662475585938,-12.918066024780273,0.0,102.70663452148438,-12.880752563476562,0.0
2025-02-27 00:13:34,0.3,No,102.8668441772461,-0.11622456461191177,0.0,102.82276916503906,-0.3376825153827667,0.0
2025-02-27 00:13:34,0.3,No,102.77997589111328,12.621292114257812,0.0,102.54936218261719,12.790145874023438,0.0
2025-02-27 00:13:35,0.6,No,106.12288665771484,16.39735221862793,0.0,105.7783432006836,16.5571346282959,0.0
2025-02-27 00:13:35,0.6,No,102.68135833740234,27.081148147583008,0.0,102.51589965820312,26.945344924926758,0.0
2025-02-27 00:13:36,0.6,No,102.6125259399414,37.173622131347656,0.0,103.00899505615234,36.92155075073242,0.0
2025-02-27 00:13:36,0.6,No,102.54459381103516,47.134769439697266,0.0,102.78551483154297,46.960594177246094,0.0
2025-02-27 00:13:37,0.6,No,102.47616577148438,57.168853759765625,0.0,102.24414825439453,57.75823974609375,0.0
2025-02-27 00:13:37,0.6,No,102.4005126953125,68.26163482666016,0.0,102.41889190673828,68.71550750732422,0.0
2025-02-27 00:13:38,0.6,No,102.32482147216797,79.35987091064453,0.0,102.4429702758789,79.60881042480469,0.0
2025-02-27 00:13:38,0.6,No,102.25057983398438,90.24592590332031,0.0,102.48432922363281,90.01387023925781,0.0
2025-02-27 00:13:39,0.6,No,101.48316955566406,100.19550323486328,0.0,101.42229461669922,99.96192169189453,0.0
2025-02-27 00:13:39,0.6,No,98.74822235107422,109.56791687011719,0.0,98.15337371826172,110.00297546386719,0.0
2025-02-27 00:13:40,0.6,No,93.60604858398438,118.93124389648438,0.0,93.56867218017578,119.40673065185547,0.0
2025-02-27 00:13:40,0.6,No,86.95619201660156,126.23887634277344,0.0,86.9731674194336,126.3858413696289,0.0
2025-02-27 00:13:41,0.6,No,78.86532592773438,131.25677490234375,0.0,78.41107177734375,131.0120391845703,0.0
2025-02-27 00:13:41,0.6,No,69.60232543945312,133.89002990722656,0.0,69.62997436523438,133.82440185546875,0.0
2025-02-27 00:13:42,0.6,No,60.666046142578125,134.1909942626953,0.0,61.07814025878906,134.45004272460938,0.0
2025-02-27 00:13:42,0.6,No,51.798133850097656,134.14138793945312,0.0,51.66116714477539,133.88461303710938,0.0
2025-02-27 00:13:43,0.6,No,42.01584243774414,134.08668518066406,0.0,42.271610260009766,134.5156707763672,0.0
2025-02-27 00:13:43,0.6,No,32.75695037841797,134.03489685058594,0.0,33.0964469909668,134.00454711914062,0.0
2025-02-27 00:13:44,0.6,No,23.461902618408203,133.98291015625,0.0,23.619070053100586,133.85877990722656,0.0
2025-02-27 00:13:44,0.6,No,13.880420684814453,133.9127960205078,0.0,14.085546493530273,133.6944580078125,0.0
2025-02-27 00:13:45,0.6,No,4.349135398864746,133.74658203125,0.0,4.552224636077881,133.62106323242188,0.0
2025-02-27 00:13:45,0.6,No,-5.189631938934326,133.67916870117188,0.0,-5.661775588989258,133.34413146972656,0.0
2025-02-27 00:13:46,0.6,No,-15.39992618560791,133.61642456054688,0.0,-15.852301597595215,133.13430786132812,0.0
2025-02-27 00:13:46,0.6,No,-25.58634376525879,133.55381774902344,0.0,-26.123455047607422,133.98155212402344,0.0
2025-02-27 00:13:47,0.6,No,-35.84634780883789,133.4907684326172,0.0,-35.841102600097656,133.78062438964844,0.0
2025-02-27 00:13:47,0.6,No,-45.6810417175293,133.43032836914062,0.0,-45.211517333984375,132.94825744628906,0.0
2025-02-27 00:13:48,0.6,No,-54.81032180786133,133.3742218017578,0.0,-55.000755310058594,133.72930908203125,0.0
2025-02-27 00:13:48,0.6,No,-64.5022964477539,133.2668914794922,0.0,-64.35914611816406,133.33250427246094,0.0
2025-02-27 00:13:49,0.6,No,-73.5542221069336,131.72189331054688,0.0,-73.93898010253906,131.7216033935547,0.0
2025-02-27 00:13:49,0.6,No,-82.23616027832031,128.04563903808594,0.0,-81.79007720947266,127.46695709228516,0.0
2025-02-27 00:13:50,0.6,No,-89.55950164794922,122.69942474365234,0.0,-89.5356216430664,123.05548858642578,0.0
2025-02-27 00:13:50,0.6,No,-95.27064514160156,116.18379211425781,0.0,-95.4008560180664,116.04332733154297,0.0
2025-02-27 00:13:51,0.6,No,-100.02684020996094,108.19572448730469,0.0,-99.46704864501953,108.33029174804688,0.0
2025-02-27 00:13:51,0.6,No,-103.27637481689453,100.75619506835938,0.0,-103.44599151611328,100.63851165771484,0.0
2025-02-27 00:13:52,0.6,No,-105.77972412109375,92.40100860595703,0.0,-106.1432876586914,92.30099487304688,0.0
2025-02-27 00:13:52,0.6,No,-107.21853637695312,83.82701873779297,0.0,-107.54135131835938,84.41726684570312,0.0
2025-02-27 00:13:53,0.6,No,-107.59062957763672,75.78424072265625,0.0,-107.18331909179688,75.56668090820312,0.0
2025-02-27 00:13:53,0.6,No,-107.48893737792969,66.71270751953125,0.0,-108.02430725097656,66.30009460449219,0.0
2025-02-27 00:13:54,0.6,No,-107.38522338867188,57.460365295410156,0.0,-107.60549926757812,57.71588897705078,0.0
2025-02-27 00:13:54,0.6,Yes,,,,,,
2025-02-27 00:13:54,0.6,Yes,,,,,,
2025-02-27 00:13:54,0.6,Yes,,,,,,
2025-02-27 00:13:54,0.6,Yes,,,,,,
2025-02-27 00:13:54,0.6,No,-84.82134246826172,16.448314666748047,0.0,-85.30780029296875,16.46143913269043,0.0
2025-02-27 00:13:54,0.6,Yes,,,,,,
2025-02-27 00:13:55,0.6,Yes,,,,,,
2025-02-27 00:13:55,0.6,Yes,,,,,,
2025-02-27 00:13:55,0.6,Yes,,,,,,
2025-02-27 00:13:55,0.6,Yes,,,,,,
2025-02-27 00:13:55,0.6,Yes,,,,,,
2025-02-27 00:13:55,0.6,No,99.3787841796875,-1.8782414197921753,0.0,99.61231231689453,-1.8440501689910889,0.0
2025-02-27 00:13:55,0.6,Yes,,,,,,
2025-02-27 00:13:55,0.6,Yes,,,,,,
2025-02-27 00:13:55,0.6,Yes,,,,,,
2025-02-27 00:13:55,0.6,Yes,,,,,,
2025-02-27 00:13:55,0.6,No,-48.54799270629883,91.86335754394531,0.0,-48.63581848144531,92.0202407836914,0.0
2025-02-27 00:13:56,0.6,No,-48.526702880859375,99.42891693115234,0.0,-48.98573684692383,99.86309051513672,0.0
2025-02-27 00:13:56,0.6,No,-48.50505065917969,107.12267303466797,0.0,-48.90834426879883,107.02938842773438,0.0
2025-02-27 00:13:57,0.6,No,-48.484275817871094,114.50596618652344,0.0,-48.65639877319336,114.03106689453125,0.0
2025-02-27 00:13:57,0.6,No,-48.88632583618164,120.42047119140625,0.0,-48.98493194580078,120.4782485961914,0.0
2025-02-27 00:13:58,0.6,No,-51.876983642578125,126.67918395996094,0.0,-51.57443618774414,127.07940673828125,0.0
2025-02-27 00:13:58,0.6,No,-57.18822479248047,131.31082153320312,0.0,-57.3462028503418,131.11248779296875,0.0
2025-02-27 00:13:59,0.6,No,-63.68398666381836,133.21885681152344,0.0,-63.340755462646484,133.72190856933594,0.0
2025-02-27 00:13:59,0.6,No,-69.9597396850586,132.59144592285156,0.0,-70.4346694946289,132.33773803710938,0.0
2025-02-27 00:14:00,0.6,No,-76.79380798339844,130.6277313232422,0.0,-77.114501953125,130.3667755126953,0.0
2025-02-27 00:14:01,0.6,No,-83.02944946289062,127.5816421508789,0.0,-83.19176483154297,127.28792572021484,0.0
2025-02-27 00:14:01,0.6,No,-88.55345153808594,123.59371185302734,0.0,-89.10337829589844,123.19609069824219,0.0
2025-02-27 00:14:01,0.6,Yes,,,,,,
2025-02-27 00:14:02,0.6,No,57.37372970581055,69.8219223022461,0.0,57.589664459228516,69.92642211914062,0.0
2025-02-27 00:14:02,0.6,No,61.31547927856445,69.82695770263672,0.0,61.125526428222656,69.90243530273438,0.0
2025-02-27 00:14:03,0.6,No,64.8520278930664,69.83148193359375,0.0,64.30390930175781,69.3330307006836,0.0
2025-02-27 00:14:03,0.6,No,68.03082275390625,69.83554077148438,0.0,67.99494171142578,69.66043090820312,0.0
2025-02-27 00:14:04,0.6,No,71.65272521972656,69.84017181396484,0.0,71.45933532714844,69.46563720703125,0.0
2025-02-27 00:14:04,0.6,No,75.223876953125,69.84474182128906,0.0,75.7641830444336,69.63140106201172,0.0
2025-02-27 00:14:05,0.6,No,79.52999877929688,69.8502426147461,0.0,79.32180786132812,70.32637786865234,0.0
2025-02-27 00:14:05,0.6,No,83.0191650390625,69.85470581054688,0.0,83.36433410644531,70.28327178955078,0.0
2025-02-27 00:14:06,0.6,No,87.02726745605469,69.85983276367188,0.0,86.76055908203125,70.04334259033203,0.0
2025-02-27 00:14:06,0.6,No,90.3500747680664,69.87228393554688,0.0,90.40228271484375,69.94019317626953,0.0
2025-02-27 00:14:07,0.6,No,93.3473129272461,70.52582550048828,0.0,93.2771987915039,70.09431457519531,0.0
2025-02-27 00:14:07,0.6,No,95.6710205078125,71.90528869628906,0.0,95.69767761230469,71.30825805664062,0.0
2025-02-27 00:14:08,0.6,No,97.41169738769531,73.82454681396484,0.0,97.55939483642578,73.6043930053711,0.0
2025-02-27 00:14:08,0.6,No,98.57807922363281,76.47667694091797,0.0,98.33069610595703,76.29145812988281,0.0
2025-02-27 00:14:09,0.6,No,98.82449340820312,79.39665222167969,0.0,99.379638671875,79.18045806884766,0.0
2025-02-27 00:14:09,0.6,No,98.79845428466797,83.21540832519531,0.0,98.97837829589844,83.13059997558594,0.0
2025-02-27 00:14:10,0.6,No,98.77186584472656,87.11390686035156,0.0,99.07421875,86.84556579589844,0.0
2025-02-27 00:14:10,0.6,No,98.74652862548828,90.82854461669922,0.0,99.01115417480469,91.15311431884766,0.0
2025-02-27 00:14:11,0.6,No,98.6351318359375,94.8074722290039,0.0,98.406494140625,94.64574432373047,0.0
2025-02-27 00:14:11,0.6,No,98.31074523925781,97.89064025878906,0.0,97.83183288574219,98.36924743652344,0.0
2025-02-27 00:14:12,0.6,No,97.56300354003906,101.8449935913086,0.0,97.2977523803711,102.11275482177734,0.0
2025-02-27 00:14:12,0.6,No,96.53711700439453,105.45993041992188,0.0,96.7890396118164,105.34066009521484,0.0
2025-02-27 00:14:13,0.6,No,95.38719940185547,108.53703308105469,0.0,95.51182556152344,108.07106018066406,0.0
2025-02-27 00:14:13,0.6,No,94.17395782470703,111.1890869140625,0.0,94.68716430664062,111.06259155273438,0.0
2025-02-27 00:14:14,0.6,No,92.6930923461914,113.91068267822266,0.0,92.76980590820312,114.32586669921875,0.0
2025-02-27 00:14:14,0.6,No,90.66944885253906,117.02146911621094,0.0,90.48773193359375,116.45054626464844,0.0
2025-02-27 00:14:15,0.6,No,88.7947769165039,119.46234893798828,0.0,88.42169189453125,120.01504516601562,0.0
2025-02-27 00:14:15,0.6,No,86.15097045898438,122.28057861328125,0.0,86.63044738769531,122.45736694335938,0.0
2025-02-27 00:14:16,0.6,No,83.84181213378906,124.24980163574219,0.0,84.17822265625,124.46160125732422,0.0
2025-02-27 00:14:16,0.6,No,81.23938751220703,126.05384063720703,0.0,80.84636688232422,126.57288360595703,0.0
2025-02-27 00:14:17,0.6,No,77.81649017333984,127.89054107666016,0.0,77.82317352294922,127.96956634521484,0.0
2025-02-27 00:14:17,0.6,No,74.76300811767578,129.09930419921875,0.0,75.10379791259766,129.0840606689453,0.0
2025-02-27 00:14:18,0.6,No,71.87052917480469,129.91714477539062,0.0,71.7098159790039,129.56875610351562,0.0
2025-02-27 00:14:18,0.6,No,68.5501708984375,130.49659729003906,0.0,68.69280242919922,131.05902099609375,0.0
2025-02-27 00:14:19,0.6,No,65.5219497680664,130.70745849609375,0.0,65.12469482421875,130.3727264404297,0.0
2025-02-27 00:14:19,0.6,No,61.647823333740234,130.6964111328125,0.0,61.482818603515625,130.52076721191406,0.0
2025-02-27 00:14:20,0.6,No,57.45875930786133,130.67298889160156,0.0,57.28041076660156,131.08865356445312,0.0
2025-02-27 00:14:20,0.6,No,53.233707427978516,130.64935302734375,0.0,53.399051666259766,131.2360382080078,0.0
2025-02-27 00:14:21,0.6,No,49.32742691040039,130.62750244140625,0.0,48.7465934753418,130.3393096923828,0.0
2025-02-27 00:14:21,0.6,No,44.69417190551758,130.60159301757812,0.0,44.37720489501953,130.57406616210938,0.0
2025-02-27 00:14:22,0.6,No,40.350276947021484,130.57730102539062,0.0,39.921600341796875,130.19773864746094,0.0
2025-02-27 00:14:22,0.6,No,35.966522216796875,130.5527801513672,0.0,35.78908157348633,130.5205535888672,0.0
2025-02-27 00:14:23,0.6,No,31.80994415283203,130.529541015625,0.0,32.32841491699219,130.60047912597656,0.0
2025-02-27 00:14:23,0.6,No,28.373640060424805,130.51031494140625,0.0,28.04710578918457,130.51837158203125,0.0
2025-02-27 00:14:24,0.6,No,24.11578369140625,130.4864959716797,0.0,23.716379165649414,130.53729248046875,0.0
2025-02-27 00:14:24,0.6,No,19.709712982177734,130.46185302734375,0.0,19.806997299194336,130.3833465576172,0.0
2025-02-27 00:14:25,0.6,No,15.845793724060059,130.4357452392578,0.0,15.681882858276367,130.0317840576172,0.0
2025-02-27 00:14:26,0.6,No,11.758681297302246,130.37857055664062,0.0,11.684590339660645,130.59056091308594,0.0
2025-02-27 00:14:26,0.6,No,7.821879863739014,130.2998504638672,0.0,7.751465797424316,130.05581665039062,0.0
2025-02-27 00:14:27,0.6,No,3.840203046798706,130.24049377441406,0.0,3.284281015396118,130.21322631835938,0.0
